text,x,y
I’ve just got home after collecting my  shopping and normally I pack my own at click &amp; collect - in a rush today so ordered it bagged - the pickers have managed to use 56 carrier bags for £120’s worth of shopping 😐 #excessive #savetheplanet,1.9380834,2.4443805
"@117244  @sainsburys @Morrisons Do any of you sell Lamb Guard of Honours, fridge or frozen OK, how much and which of your stores near Kings Lynn have it in stock?",0.4089294,-0.27767447
"love the new Christmas advert, just wondering who is the vocalist covering Merry Christmas Everyone - thanks.",1.5191962,0.32215804
I've moved into a new property and my address isn't recognised for grocery deliveries - can you help?,3.6741858,-2.3082964
"really unimpressed to get messed about online with payments, then hung up on at your call centre, and then told - try again in an hour, we'll be here until 1am! Because I want to spend my whole Saturday night on Tesco online..... 😡",2.3059502,-1.8827868
@marksandspencer sort out your meal deals! Labled items not in. Walked out in disgust to  which is cheaper and easier,-0.37164634,0.5151382
anyone else been scolded by one of these? The seal has come loose in the soup. Keeps it bloody warm though 😢 https://t.co/ZLASBSP5BZ,-1.7537162,2.4522831
so the lady at  pharmacy gave me the useful advice of “u should get that looked at”........... why do u think i’m here at the pharmacy,1.7091864,-1.4954742
Hi is there something wrong with your website? I’ve been trying to make a purchase since last night,3.19446,-4.133583
I have sent DM how long does it take for you to respond?,5.1961827,1.3405706
Have you stopped making your own brand Soup In A Mug. I bloody love the Sweet &amp; Spicy. Not been able to find it for weeks. I'm starting to withdraw!,-1.7172593,2.139935
I’ve sent you a DM I hope you can help me with it. Thank you.,5.22775,1.605226
Very disappointed with my  chicken and “chorizo” pasta meal. Not one piece of chorizo found and only 5 tiny pieces of chicken! 😫 https://t.co/nXoburfXzm,-1.9444193,1.82976
@477966 @tesco Get some more staff on the check outs. Queues are horrendous today https://t.co/Xv7tirIfNZ,2.2762382,-1.5600878
slightly concerned my delivery was meant to come between 9/10 it's now 10:42 no delivery no contact. Been on hold for 20mins ON PHONE,4.599025,-2.008328
This  chocolate biscuit selection is the nicest I've tasted in a long time.  At £2 a box at the moment as well - absolute bargain 👍 https://t.co/3gxGiiadLe,-0.12571871,-1.526596
New  site is a POS. More crappy wafty design without a thought to function.,2.8240268,-4.7246075
Oh no  what am I going to eat! https://t.co/O5rTqd2G30,-1.8242477,1.6911662
"so just bought from Tesco express £2.30 as needed more and £2.00 one arrived by Tesco delivery this morning, why price difference? https://t.co/wqVyMbGRk5",0.3369648,-2.1001987
time for me to go Tesco i think,2.14658,-1.1621103
"lorry YR60XNX does illegal left turn today (approx 19:30) crossing cycle path at Westminster, putting cyclists' lives in danger",4.400331,-0.26067904
"Hi, I bought some vinegar from a store in Glasgow and it’s got lumps in it. What should I do?",-0.9263744,2.7793694
"Absolutely horrendous service from  really disappointed, especially when you are depending on them with a newborn #Tesco #crapservice #furious",2.6791975,-1.1235301
Click &amp; Collect. Great little service! But why so many bags? Anyone care to play the #Tesco version of how many sweets in the jar? https://t.co/dp7VJMCWMf,1.4748286,2.2533777
"Yo @tesco if I ask for (and pay for) my shopping to be delivered in bags, why is only half of it actually bagged?!",1.880486,2.3818378
I wanted to buy my brother a Christmas card but for some reason  #Dukes Green don’t stock any that would appeal to him. Bearing in mind he’s almost 50. https://t.co/IG0c0iqaSN,0.59182405,0.17015207
Hey @tesco - do you have a list of which stores have defibrillators available to customers - trying to help improve awareness of their existence......,1.6862673,-1.3496451
we wait in for 4 different hrs over 24 hr period for groceries with us doing all chasing and you offer £5 compensation. Feel valued!,0.24186744,-2.2849956
Yep a sticky situation   Shettleston! #gluegate #tesco won't be using those loos 🚽🙈 https://t.co/Wpn1nUFFtM,2.092682,-0.8782546
children waiting for dinner as delivery over an hour late. Will be cancelling delivery save as not the first time,4.4609127,-2.018091
@tesco Do you sell halal meat or poultry which is non certified Halal/Kosher,-2.631472,0.756586
"Hello . I would like to report an issue with my CHICKEN, BACON &amp; LETTUCE sandwich which I purchased at TESCO EXPRESS on SAUCHIEHALL STREET in GLASGOW. The sandwich did not contain the advertised BACON. I'm very disappointed as I the sandwich, but it had no BACON at all.",-2.3849864,1.294066
"😊It seems like you've honoured my request/suggestion, &amp; taken some of the moisture out of the bag.👍🏾#Tastier https://t.co/VlF5cfcjZQ",1.5792705,2.109804
"Ordered this @115873 over 10 minutes ago, went from being ‘2mins away’ around the corner to detouring in order to pop into  on the way?! https://t.co/i4Lm6qe6M8",4.0433383,-2.379134
"I bought 1 of your apple pies from the bakery selection, then heated it up, &amp; it tastes likes to die for, its so good &amp; delicious!!",-0.40227708,1.1638823
how could you discontinue your lemon and lime zero? It's far superior to the more expensive 7upfree and Sprite Zero. #heartbroken,-0.29893962,3.1014304
"@sainsburys When will your little stores stock gluten free beer? I'm particularly talking about Peckham road, se5. #TescosiswinningGF",-0.20548369,-0.65009665
Is @sainsburys price matching  on the new call of duty WW2?,4.695226,-4.722411
Almost had a meltdown in Tesco earlier! Pringles tubs shrunk! But it’s cheaper to get two of these than one normal sized one https://t.co/ykIVRUK63h,1.8568892,-0.5995436
I’ve just made an order but with my old club card number and now it won’t let me update my club card details and I’ll miss out on the points! 😱,0.8109729,-4.0902176
"For the THIRD time in two months,  have cancelled our grocery order &amp; not told us so we've waited for the delivery. I am fuming! 😡",4.273183,-1.9951138
Hey  I’m colourblind and have a note on my online order saying this and asking for yellow bananas only. This is what arrived today. I’m reliably informed these are anything but yellow. https://t.co/74txYk7mUt,0.101912975,3.7437015
I had an order last night however not happy with the day in my milk can I exchange these?,-1.1962736,-0.55148435
Hi  do you sell any womens tankini speedos like this one? https://t.co/wQLuGHMMhr,0.3807652,-1.168092
"ordered the new call Of Duty on 3/11/17 still not arrived. Bought a new title and would expect quicker delivery, also gone past the latest estimated date it would be delivered. Ridiculous",4.586979,-4.306691
the self service check outs at your Fleet Street store are still giving old pound coins in change! 😡,-0.27395707,-3.0299885
I’ve stopped getting ID’d in  and I’m absolutely horrified 😩👵🏼,0.10344402,-0.2865903
"Oh  , what a mis-steak, definitely not one of your finest moments 😕 #tesco #tescosfinest #finest",-2.0616648,1.1149834
Yet again don’t think  will be winning any fresh produce awards! https://t.co/uvzmwmEkpv,-0.79597443,2.4635677
"What a lovely touch from , Skimbleshanks 💗’s his Christmas gift! 🎁 🐱 🎄 #everyoneswelcome #santapaws #christmas #CatsOfTwitter #skimbleshanks https://t.co/l54MZLZJHu",1.5294094,0.6412532
Thanks @tesco for ruining my lunch. Mayonnaise is sushi nigiri? Wasn't expecting that and now feel sick. @117250 sorry I cheated on you,-2.398483,2.039001
"Hi , if I find the same item cheaper after I've already purchased from you, what do I do? @117250 have their Twinnings tea 50% off.",0.3081494,-1.4722983
just been called liar by Tescos staff because the wrong price came up on auto checkout.,1.7100809,-2.1098921
Cant belive i just went to  and brought a meal deal and now can't find the sub... think i may have left it behind. Why must i be dumb sometimes,2.7805955,-4.439823
"@Morrisons Unbelievable!! We stopped shopping with you because of your inability to get your prices correct. We went today for the first time in months. Spent £62.89 and you got so much wrong.. Lasagne, baby food etc etc.. #morrisons #rubbish #Tesco  from now on.. https://t.co/09deDhyCE5",0.8061325,-1.6143423
was really looking forward to that sandwich aswell. Pity it nearly took my front tooth clean off. Is it even chicken ?? https://t.co/l4fTz8s8Jm,-2.3821692,1.5495278
Hey  how come me and my mates have to wait until Friday for our Xbox One X Project Scorpio? Bit gutted it won’t be here for launch 🚀🤯🤮,4.612936,-3.9896524
can you explain the feather found in my salad bowl? Purchased at Cheshunt - Brookfield https://t.co/X2NAEslk4j,-2.1087823,2.6814876
Absolutely disgusted at  yesterday we took both kids with milk allergies to cafe. Checked folder and found out later from staff that milk was present in food that was eaten. #screamingkids#notgoodenough#,-1.161252,-0.36879382
A massive thank you to  for their employment of incredibly skilled lorry drivers - I thoroughly enjoyed being forced off the slip road onto the hard shoulder and beeped at repeatedly in a fit of road rage. Excellent work 👏🏻#tesco#idiotdrivers,3.4435613,-0.30928767
is there no longer enough available slots in the Glasgow area for home delivery? As for the last month I've tried there has been none for every week? Never had this issue and had to shop elsewhere.,4.849482,-3.2125168
"Piss Poor from Argos , getting a text message saying item is ready for collection,get to store and its not in. Tesco Direct it is",3.28193,-3.0851014
"Bought a roast in the bag chicken dated 27th November on Monday. Just gone to put it in the oven,and it stinks. Clearly rotten as it's all slimy. Can't get to a branch as I'm caring for my mum after surgery.",-2.651379,1.276123
you may want to get the Driver of YM66 PNK to get an eye test. Pulled out onto a roundabout didnt look footage to follow,4.7072363,-0.3054281
"waited all year for these and they are mince pie ones instead this year, absolutely devastated https://t.co/FVbXLT9K0D",-0.17698003,0.9843502
Not sure that  advert is appropriate under that story. https://t.co/JegvcaBfgI,1.5898576,0.20644148
every little helps so let’s put most items up by 10p I’m on delivery saver and I order online almost every time I purchase has increased by at least 10p shocking!,0.84279317,-2.134492
"Yankee Candle jars are 3 for 2 in my local Tesco. Only really liked one smell though, so didn't bother. And, the offer isn't on online  ?",0.7826336,-0.8272605
Dear  pleeeeaaaseeee can you make the little fishies of soy sauce in your sishi packs bigger?! Theres never enough! 😁,-2.024007,1.9133807
Does anyone else think this  display isn’t very gender equal? All the more “boyish” ones were hidden at the back 😠 wouldn’t have known if I hadn’t had to root to find them! Thought it was a girls display like the majority of their rails. #boyswearclothestoo https://t.co/R1z3M2TFFl,2.1276748,0.78251946
